,record_num,id,latitude,longitude,direction_id,current_stop_sequence,label,speed,trip_id,stop_id,bus_bearing,occupancy_status,current_status,updated_at
171,172,y1795,42.34987,-71.08906,0,14.0,1795,,52110787,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:09:33-04:00
172,173,y1780,42.34953875,-71.08917265,0,14.0,1780,,52110975,,195,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:33-04:00
173,174,y1775,42.34286668,-71.08491459,1,14.0,1775,,52111025,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:09:02-04:00
174,175,y1766,42.33394759,-71.07362142,1,19.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:26-04:00
175,176,y1722,42.37112966,-71.11592449,1,2.0,1722,,52110849,,112,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:31-04:00
176,177,y1923,42.34970319,-71.08897625,1,11.0,1923,,52110816,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:09:31-04:00
177,178,y1857,42.33342,-71.07358,0,6.0,1857,,52110882,,45,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:23-04:00
178,179,y1847,42.34420665,-71.08633938,1,13.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:08:34-04:00
179,180,y1834,42.37302,-71.11776,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:24-04:00
180,181,y1827,42.36120744,-71.09670143,1,9.0,1827,,52111039,,130,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:43-04:00
181,182,y1805,42.33148106,-71.07770456,1,21.0,1805,,52110914,,294,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:45-04:00
182,183,y1795,42.35023936,-71.08931431,0,14.0,1795,,52110787,,333,FULL,IN_TRANSIT_TO,2022-08-10T18:09:43-04:00
183,184,y1780,42.34997333,-71.0892399,0,14.0,1780,,52110975,,342,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:44-04:00
184,185,y1775,42.34286668,-71.08491459,1,14.0,1775,,52111025,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:09:02-04:00
185,186,y1766,42.33360887,-71.0734542,1,19.0,1766,,52110996,,217,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:40-04:00
186,187,y1722,42.37039484,-71.11416037,1,3.0,1722,,52110849,,121,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:45-04:00
187,188,y1923,42.34949708,-71.08896264,1,11.0,1923,,52110816,,52,FULL,IN_TRANSIT_TO,2022-08-10T18:09:53-04:00
188,189,y1857,42.33342,-71.07358,0,6.0,1857,,52110882,,45,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:23-04:00
189,190,y1847,42.34420665,-71.08633938,1,13.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:08:34-04:00
190,191,y1834,42.37302,-71.11776,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:24-04:00
191,192,y1827,42.36068316,-71.09583357,1,9.0,1827,,52111039,,129,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:52-04:00
192,193,y1805,42.33162263,-71.07839695,1,21.0,1805,,52110914,,292,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:54-04:00
193,194,y1795,42.35075759,-71.08954512,0,14.0,1795,,52110787,,338,FULL,IN_TRANSIT_TO,2022-08-10T18:09:54-04:00
194,195,y1780,42.35031262,-71.08922223,0,14.0,1780,,52110975,,342,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:50-04:00
195,196,y1775,42.34289,-71.08521,1,14.0,1775,,52111025,,135,FULL,IN_TRANSIT_TO,2022-08-10T18:09:48-04:00
196,197,y1766,42.33319565,-71.07392769,1,19.0,1766,,52110996,,225,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:50-04:00
197,198,y1722,42.37035697,-71.11349446,1,3.0,1722,,52110849,,99,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:53-04:00
198,199,y1923,42.34951477,-71.08896646,1,12.0,1923,,52110816,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:09:56-04:00
199,200,y1857,42.33342,-71.07358,0,6.0,1857,,52110882,,45,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:23-04:00
200,201,y1847,42.34420665,-71.08633938,1,13.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:08:34-04:00
201,202,y1834,42.37302,-71.11776,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:24-04:00
202,203,y1827,42.36068452,-71.09576595,1,9.0,1827,,52111039,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:59-04:00
203,204,y1805,42.33165556,-71.07839894,1,21.0,1805,,52110914,,337,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:02-04:00
204,205,y1795,42.35079619,-71.0894935,0,14.0,1795,,52110787,,332,FULL,IN_TRANSIT_TO,2022-08-10T18:10:03-04:00
205,206,y1780,42.35055955,-71.08932989,0,14.0,1780,,52110975,,339,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:00-04:00
206,207,y1775,42.34300114,-71.08508912,1,14.0,1775,,52111025,,143,FULL,IN_TRANSIT_TO,2022-08-10T18:10:07-04:00
207,208,y1766,42.33293539,-71.07425434,1,20.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:03-04:00
208,209,y1722,42.37022206,-71.11348143,1,3.0,1722,,52110849,,28,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:05-04:00
209,210,y1923,42.34951477,-71.08896646,1,12.0,1923,,52110816,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:09:56-04:00
210,211,y1857,42.33342,-71.07358,0,6.0,1857,,52110882,,45,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:23-04:00
211,212,y1847,42.34420665,-71.08633938,1,13.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:08:34-04:00
212,213,y1834,42.37302,-71.11776,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:09:24-04:00
213,214,y1827,42.36068114,-71.09576035,1,9.0,1827,,52111039,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:12-04:00
214,215,y1805,42.33172161,-71.0786344,1,21.0,1805,,52110914,,293,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:15-04:00
215,216,y1795,42.35099845,-71.08958594,0,14.0,1795,,52110787,,330,FULL,IN_TRANSIT_TO,2022-08-10T18:10:17-04:00
216,217,y1780,42.3507481,-71.0893315,0,14.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:17-04:00
217,218,y1775,42.34285469,-71.08508097,1,14.0,1775,,52111025,,135,FULL,IN_TRANSIT_TO,2022-08-10T18:10:13-04:00
218,219,y1766,42.33295592,-71.07426118,1,20.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:07-04:00
219,220,y1722,42.36992373,-71.11343895,1,3.0,1722,,52110849,,217,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:15-04:00
220,221,y1923,42.3492318,-71.08876433,1,12.0,1923,,52110816,,156,FULL,IN_TRANSIT_TO,2022-08-10T18:10:25-04:00
221,222,y1857,42.3335,-71.07348,0,6.0,1857,,52110882,,45,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
222,223,y1847,42.34420665,-71.08633938,1,13.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:08:34-04:00
223,224,y1834,42.37294,-71.11777,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
224,225,y1827,42.36048,-71.09549,1,9.0,1827,,52111039,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:23-04:00
225,226,y1805,42.33204886,-71.07922209,1,21.0,1805,,52110914,,301,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:22-04:00
226,227,y1795,42.35186374,-71.09003185,0,14.0,1795,,52110787,,340,FULL,IN_TRANSIT_TO,2022-08-10T18:10:26-04:00
227,228,y1780,42.3507481,-71.0893315,0,14.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:17-04:00
228,229,y1775,42.34245653,-71.08464235,1,14.0,1775,,52111025,,140,FULL,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
229,230,y1766,42.33296555,-71.07427375,1,20.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
230,231,y1722,42.37017323,-71.11332425,1,3.0,1722,,52110849,,72,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
231,232,y1923,42.34910584,-71.08871081,1,12.0,1923,,52110816,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:35-04:00
232,233,y1857,42.33377834,-71.07345537,0,6.0,1857,,52110882,,318,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:36-04:00
233,234,y1847,42.34420665,-71.08633938,1,13.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:08:34-04:00
234,235,y1834,42.37294,-71.11777,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
235,236,y1827,42.36008491,-71.09483087,1,10.0,1827,,52111039,,129,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:35-04:00
236,237,y1805,42.3323937,-71.07984725,1,22.0,1805,,52110914,,306,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:33-04:00
237,238,y1795,42.35275639,-71.09041846,0,15.0,1795,,52110787,,340,FULL,IN_TRANSIT_TO,2022-08-10T18:10:34-04:00
238,239,y1780,42.3507481,-71.0893315,0,14.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:17-04:00
239,240,y1775,42.34261431,-71.08466852,1,14.0,1775,,52111025,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:10:37-04:00
240,241,y1766,42.33271151,-71.07462847,1,20.0,1766,,52110996,,221,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:35-04:00
241,242,y1722,42.36981183,-71.11207699,1,4.0,1722,,52110849,,114,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:38-04:00
242,243,y1923,42.34910584,-71.08871081,1,12.0,1923,,52110816,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:35-04:00
243,244,y1857,42.33391145,-71.07360468,0,6.0,1857,,52110882,,295,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:45-04:00
244,245,y1847,42.34432,-71.08617,1,13.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:43-04:00
245,246,y1834,42.37294,-71.11777,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
246,247,y1827,42.35922601,-71.09369487,1,10.0,1827,,52111039,,147,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:45-04:00
247,248,y1805,42.33252873,-71.08030862,1,22.0,1805,,52110914,,304,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:48-04:00
248,249,y1795,42.35416331,-71.09106989,0,15.0,1795,,52110787,,340,FULL,IN_TRANSIT_TO,2022-08-10T18:10:46-04:00
249,250,y1780,42.3505,-71.08928,0,14.0,1780,,52110975,,315,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:37-04:00
250,251,y1775,42.34262541,-71.08467207,1,14.0,1775,,52111025,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:10:42-04:00
251,252,y1766,42.33206915,-71.07567889,1,20.0,1766,,52110996,,230,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:47-04:00
252,253,y1722,42.36948235,-71.11139907,1,4.0,1722,,52110849,,115,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:44-04:00
253,254,y1923,42.34910584,-71.08871081,1,12.0,1923,,52110816,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:35-04:00
254,255,y1857,42.33395232,-71.07362211,0,6.0,1857,,52110882,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:48-04:00
255,256,y1847,42.3442015,-71.08614542,1,13.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:51-04:00
256,257,y1834,42.37294,-71.11777,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
257,258,y1827,42.35864902,-71.09335294,1,10.0,1827,,52111039,,156,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:53-04:00
258,259,y1805,42.33272223,-71.08062469,1,22.0,1805,,52110914,,316,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:55-04:00
259,260,y1795,42.35513488,-71.09158885,0,15.0,1795,,52110787,,336,FULL,IN_TRANSIT_TO,2022-08-10T18:10:55-04:00
260,261,y1780,42.3505,-71.08928,0,14.0,1780,,52110975,,315,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:37-04:00
261,262,y1775,42.34253488,-71.08458072,1,14.0,1775,,52111025,,132,FULL,IN_TRANSIT_TO,2022-08-10T18:10:53-04:00
262,263,y1766,42.33167352,-71.07632415,1,20.0,1766,,52110996,,226,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:54-04:00
263,264,y1722,42.36913234,-71.11038836,1,4.0,1722,,52110849,,97,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:55-04:00
264,265,y1923,42.34910584,-71.08871081,1,12.0,1923,,52110816,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:35-04:00
265,266,y1857,42.33399038,-71.07364073,0,6.0,1857,,52110882,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:09-04:00
266,267,y1847,42.34356906,-71.08595802,1,13.0,1847,,52111045,,165,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:08-04:00
267,268,y1834,42.37294,-71.11777,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
268,269,y1827,42.35865518,-71.09354114,1,10.0,1827,,52111039,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:06-04:00
269,270,y1805,42.33279926,-71.08063307,1,22.0,1805,,52110914,,307,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:04-04:00
270,271,y1795,42.35614548,-71.09207082,0,15.0,1795,,52110787,,340,FULL,IN_TRANSIT_TO,2022-08-10T18:11:05-04:00
271,272,y1780,42.3505,-71.08928,0,14.0,1780,,52110975,,315,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:37-04:00
272,273,y1775,42.34230362,-71.0842381,1,14.0,1775,,52111025,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:11:08-04:00
273,274,y1766,42.33140322,-71.07680544,1,20.0,1766,,52110996,,262,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:07-04:00
274,275,y1722,42.36927819,-71.11046709,1,4.0,1722,,52110849,,101,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:07-04:00
275,276,y1923,42.34910584,-71.08871081,1,12.0,1923,,52110816,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:35-04:00
276,277,y1857,42.33399038,-71.07364073,0,6.0,1857,,52110882,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:09-04:00
277,278,y1847,42.34355211,-71.08594582,1,14.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:14-04:00
278,279,y1834,42.37294,-71.11777,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
279,280,y1827,42.35866851,-71.09352008,1,10.0,1827,,52111039,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:13-04:00
280,281,y1805,42.33286564,-71.08076985,1,22.0,1805,,52110914,,315,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:17-04:00
281,282,y1795,42.35651959,-71.09226294,0,15.0,1795,,52110787,,339,FULL,IN_TRANSIT_TO,2022-08-10T18:11:15-04:00
282,283,y1780,42.3505,-71.08928,0,14.0,1780,,52110975,,315,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:37-04:00
283,284,y1775,42.34230362,-71.0842381,1,14.0,1775,,52111025,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:11:08-04:00
284,285,y1766,42.33126102,-71.07691916,1,20.0,1766,,52110996,,198,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:15-04:00
285,286,y1722,42.36917371,-71.1102908,1,4.0,1722,,52110849,,122,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:17-04:00
286,287,y1923,42.34874,-71.08848,1,12.0,1923,,52110816,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:23-04:00
287,288,y1857,42.33398957,-71.07364705,0,6.0,1857,,52110882,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:22-04:00
288,289,y1847,42.34355901,-71.08595473,1,14.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:18-04:00
289,290,y1834,42.37294,-71.11777,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:10:24-04:00
290,291,y1827,42.35827106,-71.09315264,1,10.0,1827,,52111039,,160,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:29-04:00
291,292,y1805,42.33283468,-71.08123267,1,22.0,1805,,52110914,,213,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:26-04:00
292,293,y1795,42.35660152,-71.0923106,0,15.0,1795,,52110787,,340,FULL,IN_TRANSIT_TO,2022-08-10T18:11:23-04:00
293,294,y1780,42.35053427,-71.08927779,0,14.0,1780,,52110975,,343,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:24-04:00
294,295,y1775,42.34230362,-71.0842381,1,14.0,1775,,52111025,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:11:08-04:00
295,296,y1766,42.33125378,-71.07687951,1,21.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:18-04:00
296,297,y1722,42.36884201,-71.10946328,1,5.0,1722,,52110849,,115,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:27-04:00
297,298,y1923,42.34874,-71.08848,1,12.0,1923,,52110816,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:23-04:00
298,299,y1857,42.33399143,-71.0736481,0,6.0,1857,,52110882,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:38-04:00
299,300,y1847,42.34355901,-71.08595473,1,14.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:18-04:00
300,301,y1834,42.37295,-71.11779,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:24-04:00
301,302,y1827,42.35825109,-71.09295064,1,11.0,1827,,52111039,,150,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:38-04:00
302,303,y1805,42.33237987,-71.08144075,1,22.0,1805,,52110914,,169,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:38-04:00
303,304,y1795,42.35757889,-71.09275151,0,15.0,1795,,52110787,,341,FULL,IN_TRANSIT_TO,2022-08-10T18:11:39-04:00
304,305,y1780,42.35138857,-71.08979284,0,14.0,1780,,52110975,,340,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:38-04:00
305,306,y1775,42.34230362,-71.0842381,1,14.0,1775,,52111025,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:11:08-04:00
306,307,y1766,42.33133834,-71.07690353,1,21.0,1766,,52110996,,185,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:37-04:00
307,308,y1722,42.36830368,-71.10841028,1,5.0,1722,,52110849,,124,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:38-04:00
308,309,y1923,42.34874,-71.08848,1,12.0,1923,,52110816,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:23-04:00
309,310,y1857,42.33399143,-71.0736481,0,6.0,1857,,52110882,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:38-04:00
310,311,y1847,42.34358539,-71.08598233,1,14.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:42-04:00
311,312,y1834,42.37295,-71.11779,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:24-04:00
312,313,y1827,42.3581866,-71.09292209,1,11.0,1827,,52111039,,154,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:41-04:00
313,314,y1805,42.33236339,-71.08146589,1,22.0,1805,,52110914,,234,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:43-04:00
314,315,y1795,42.35767292,-71.09275094,0,15.0,1795,,52110787,,10,FULL,IN_TRANSIT_TO,2022-08-10T18:11:43-04:00
315,316,y1780,42.35169369,-71.08994788,0,15.0,1780,,52110975,,339,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:41-04:00
316,317,y1775,42.34233515,-71.08423752,1,14.0,1775,,52111025,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:11:41-04:00
317,318,y1766,42.33126452,-71.07697275,1,21.0,1766,,52110996,,251,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:42-04:00
318,319,y1722,42.36813106,-71.10812517,1,5.0,1722,,52110849,,126,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:42-04:00
319,320,y1923,42.34902302,-71.08865643,1,12.0,1923,,52110816,,154,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:55-04:00
320,321,y1857,42.33444321,-71.0743055,0,6.0,1857,,52110882,,318,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:55-04:00
321,322,y1847,42.34354,-71.08579,1,14.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:51-04:00
322,323,y1834,42.37295,-71.11779,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:24-04:00
323,324,y1827,42.35732262,-71.09266208,1,11.0,1827,,52111039,,158,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:53-04:00
324,325,y1805,42.33181135,-71.08197321,1,22.0,1805,,52110914,,219,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:55-04:00
325,326,y1795,42.35816131,-71.09302478,0,15.0,1795,,52110787,,335,FULL,IN_TRANSIT_TO,2022-08-10T18:11:56-04:00
326,327,y1780,42.35305878,-71.09052373,0,15.0,1780,,52110975,,342,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:55-04:00
327,328,y1775,42.34199,-71.08378,1,15.0,1775,,52111025,,135,FULL,IN_TRANSIT_TO,2022-08-10T18:11:54-04:00
328,329,y1766,42.33153298,-71.07777105,1,21.0,1766,,52110996,,292,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:54-04:00
329,330,y1722,42.36788983,-71.10784326,1,5.0,1722,,52110849,,160,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:54-04:00
330,331,y1923,42.34839832,-71.08848134,1,12.0,1923,,52110816,,157,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:12:04-04:00
331,332,y1857,42.33487981,-71.07475952,0,7.0,1857,,52110882,,326,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:12:04-04:00
332,333,y1847,42.34340629,-71.08584619,1,14.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:12:01-04:00
333,334,y1834,42.37295,-71.11779,0,1.0,1834,,52110945,,270,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:24-04:00
334,335,y1827,42.3571425,-71.09265917,1,11.0,1827,,52111039,,165,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:58-04:00
335,336,y1805,42.3311531,-71.08271388,1,23.0,1805,,52110914,,214,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:12:05-04:00
336,337,y1795,42.35876256,-71.09333253,0,15.0,1795,,52110787,,335,FULL,IN_TRANSIT_TO,2022-08-10T18:12:05-04:00
337,338,y1780,42.35411632,-71.09110985,0,15.0,1780,,52110975,,338,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:12:04-04:00
338,339,y1775,42.34195795,-71.08355149,1,15.0,1775,,52111025,,129,FULL,IN_TRANSIT_TO,2022-08-10T18:12:00-04:00
339,340,y1766,42.33152,-71.07787,1,21.0,1766,,52110996,,315,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:11:57-04:00
340,341,y1722,42.36786224,-71.107824,1,5.0,1722,,52110849,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:12:01-04:00
